customer_id,unsupervised_score,lr_score,rf_score
C01396,725,725,712
C01397,689,689,689
C01398,707,707,709
C01399,689,689,689
C01400,671,671,674
C01401,475,475,475
C01402,475,475,476
C01403,475,475,475
C01404,475,475,475
C01405,564,564,565
C01406,582,582,599
C01407,564,564,565
C01408,511,511,559
C01409,707,707,715
C01410,725,725,727
C01411,707,707,714
C01412,725,725,727
C01413,582,582,584
C01414,582,582,582
C01415,582,582,582
C01416,618,618,617
C01417,707,707,707
C01418,707,707,707
C01419,707,707,707
C01420,618,618,634
C01421,546,546,544
C01422,493,493,493
C01423,493,493,493
C01424,493,493,493
C01425,654,654,645
C01426,654,654,646
C01427,654,654,647
C01428,654,654,646
C01429,475,475,475
C01430,457,457,457
C01431,457,457,457
C01432,457,457,457
C01433,421,421,421
C01434,421,421,421
C01435,421,421,421
C01436,404,404,404
C01437,439,439,444
C01438,404,403,404
C01439,421,421,422
C01440,421,421,422
C01441,475,475,475
C01442,475,475,475
C01443,475,475,475
C01444,475,475,475
C01445,743,743,742
C01446,761,761,761
C01447,725,725,724
C01448,725,725,725
C01449,511,511,511
C01450,511,511,511
C01451,546,546,553
C01452,511,511,511
C01453,761,761,740
C01454,671,671,673
C01455,689,689,693
C01456,654,654,655
C01457,600,600,601
C01458,600,600,603
C01459,600,600,602
C01460,600,600,600
C01461,457,457,457
C01462,457,457,457
C01463,457,457,457
C01464,457,457,457
C01465,761,761,761
C01466,761,761,761
C01467,743,743,743
C01468,761,761,762
C01469,582,582,577
C01470,529,529,516
C01471,529,529,517
C01472,529,529,516
C01473,654,654,655
C01474,671,671,671
C01475,671,671,671
C01476,689,689,695
C01477,600,600,593
C01478,600,600,591
C01479,600,600,591
C01480,618,618,587
C01481,564,564,562
C01482,564,564,562
C01483,600,600,604
C01484,564,564,565
C01485,564,564,571
C01486,564,564,571
C01487,546,546,567
C01488,564,564,566
C01489,457,457,457
C01490,457,457,457
C01491,475,475,475
C01492,475,475,475
C01493,725,725,725
C01494,707,707,707
C01495,689,689,691
C01496,725,725,725
C01497,546,546,544
C01498,564,564,547
C01499,564,564,558
C01500,529,529,556
C01501,761,761,761
C01502,761,761,762
C01503,761,761,761
C01504,761,761,760
C01505,618,618,628
C01506,654,654,653
C01507,654,654,653
C01508,654,654,654
C01509,493,493,499
C01510,511,511,513
C01511,529,529,530
C01512,511,511,511
C01513,529,529,526
C01514,529,529,530
C01515,582,582,570
C01516,529,529,530
C01517,725,725,713
C01518,636,636,636
C01519,654,654,660
C01520,618,618,630
C01521,439,439,440
C01522,475,475,450
C01523,439,439,439
C01524,439,439,439
C01525,564,564,563
C01526,582,582,594
C01527,546,546,545
C01528,546,546,546
C01529,475,475,480
C01530,475,475,478
C01531,457,457,457
C01532,475,475,477
C01533,636,636,634
C01534,636,636,635
C01535,618,618,618
C01536,636,636,635
C01537,439,439,439
C01538,439,439,439
C01539,439,439,439
C01540,439,439,439
C01541,636,636,661
C01542,636,636,661
C01543,636,636,661
C01544,636,636,662
C01545,654,654,653
C01546,654,654,640
C01547,636,636,633
C01548,636,636,651
C01549,457,457,456
C01550,475,475,475
C01551,457,457,456
C01552,457,457,455
C01553,404,403,404
C01554,350,350,350
C01555,404,403,404
C01556,404,403,404
C01557,671,671,671
C01558,671,671,671
C01559,618,618,653
C01560,618,618,653
C01561,564,564,517
C01562,600,600,607
C01563,582,582,586
C01564,582,582,565
C01565,529,529,532
C01566,529,529,534
C01567,529,529,506
C01568,493,493,509
C01569,457,457,460
C01570,475,475,483
C01571,475,475,476
C01572,493,493,521
C01573,404,403,404
C01574,404,403,404
C01575,404,403,404
C01576,404,403,404
C01577,582,582,593
C01578,582,582,604
C01579,546,546,567
C01580,546,546,567
C01581,564,564,585
C01582,582,582,579
C01583,600,600,581
C01584,582,582,583
C01585,493,493,493
C01586,511,511,506
C01587,511,511,508
C01588,493,493,494
C01589,457,457,457
C01590,457,457,457
C01591,457,457,457
C01592,457,457,457
C01593,671,671,672
C01594,671,671,671
C01595,671,671,672
C01596,671,671,672
C01597,600,600,600
C01598,600,600,600
C01599,600,600,594
C01600,600,600,600
C01601,546,546,556
C01602,564,564,564
C01603,582,582,583
C01604,618,618,618
C01605,457,457,457
C01606,404,404,409
C01607,439,439,439
C01608,439,439,439
C01609,743,743,740
C01610,707,707,686
C01611,743,743,742
C01612,743,743,742
C01613,564,564,564
C01614,582,582,583
C01615,564,564,565
C01616,600,600,607
C01617,618,618,618
C01618,600,600,602
C01619,600,600,602
C01620,600,600,602
C01621,600,600,612
C01622,636,636,632
C01623,618,618,619
C01624,636,636,627
C01625,439,439,439
C01626,439,439,439
C01627,493,493,493
C01628,439,439,439
C01629,654,654,653
C01630,671,671,650
C01631,654,654,654
C01632,707,707,706
C01633,689,689,665
C01634,725,725,724
C01635,725,725,724
C01636,743,743,744
C01637,511,511,512
C01638,511,511,512
C01639,511,511,512
C01640,493,493,493
C01641,582,582,583
C01642,582,582,582
C01643,564,564,578
C01644,618,618,622
C01645,636,636,635
C01646,654,654,653
C01647,636,636,635
C01648,618,618,632
C01649,636,636,635
C01650,636,636,634
C01651,636,636,635
C01652,636,636,626
C01653,439,439,439
C01654,439,439,439
C01655,457,457,462
C01656,439,439,437
C01657,600,600,600
C01658,600,600,600
C01659,564,564,565
C01660,564,564,565
C01661,546,546,546
C01662,511,511,512
C01663,511,511,513
C01664,511,511,513
C01665,457,457,457
C01666,439,439,439
C01667,421,421,421
C01668,439,439,439
C01669,689,689,688
C01670,689,689,689
C01671,725,725,718
C01672,689,689,690
C01673,761,761,761
C01674,779,779,779
C01675,761,761,759
C01676,743,743,740
C01677,457,457,457
C01678,457,457,457
C01679,457,457,457
C01680,475,475,476
C01681,779,779,779
C01682,761,761,761
C01683,761,761,760
C01684,725,725,719
C01685,689,689,649
C01686,689,689,688
C01687,725,725,725
C01688,707,707,708
C01689,636,636,638
C01690,654,654,653
C01691,636,636,637
C01692,636,636,638
C01693,689,689,692
C01694,689,689,689
C01695,689,689,689
C01696,707,707,707
C01697,529,529,530
C01698,529,529,531
C01699,546,546,546
C01700,529,529,531
C01701,654,654,653
C01702,671,671,674
C01703,654,654,653
C01704,654,654,653
C01705,689,689,693
C01706,707,707,693
C01707,654,654,644
C01708,689,689,693
C01709,529,529,529
C01710,529,529,530
C01711,511,511,512
C01712,511,511,512
C01713,493,493,495
C01714,475,475,466
C01715,475,475,482
C01716,475,475,484
C01717,725,725,721
C01718,725,725,721
C01719,725,725,721
C01720,725,725,721
C01721,582,582,596
C01722,600,600,602
C01723,600,600,604
C01724,600,600,604
C01725,421,421,421
C01726,439,439,439
C01727,421,421,421
C01728,421,421,421
C01729,671,671,619
C01730,707,707,665
C01731,671,671,617
C01732,671,671,618
C01733,511,511,535
C01734,529,529,542
C01735,511,511,509
C01736,529,529,538
C01737,582,582,582
C01738,529,529,532
C01739,600,600,600
C01740,582,582,600
C01741,761,761,761
C01742,725,725,725
C01743,743,743,743
C01744,743,743,743
C01745,725,725,722
C01746,725,725,722
C01747,725,725,718
C01748,725,725,720
C01749,725,725,725
C01750,725,725,726
C01751,725,725,728
C01752,725,725,725
C01753,600,600,601
C01754,582,582,576
C01755,600,600,602
C01756,582,582,598
C01757,654,654,654
C01758,636,636,653
C01759,564,564,580
C01760,654,654,671
C01761,439,439,439
C01762,439,439,439
C01763,439,439,439
C01764,439,439,439
C01765,546,546,547
C01766,564,564,564
C01767,529,529,567
C01768,546,546,550
C01769,546,546,547
C01770,582,582,583
C01771,582,582,581
C01772,564,564,563
C01773,689,689,691
C01774,707,707,707
C01775,707,707,707
C01776,707,707,707
C01777,546,546,546
C01778,546,546,546
C01779,600,600,634
C01780,529,529,532
C01781,618,618,618
C01782,600,600,598
C01783,600,600,597
C01784,582,582,589
C01785,439,439,439
C01786,439,439,439
C01787,439,439,439
C01788,439,439,439
C01789,439,439,439
C01790,493,493,493
C01791,439,439,439
C01792,457,457,457
C01793,475,475,475
C01794,475,475,475
C01795,457,457,457
C01796,457,457,457
C01797,529,529,518
C01798,529,529,515
C01799,529,529,518
C01800,529,529,518
C01801,421,421,421
C01802,421,421,421
C01803,404,403,404
C01804,404,403,404
C01805,618,618,627
C01806,582,582,587
C01807,582,582,582
C01808,564,564,575
C01809,600,600,603
C01810,600,600,603
C01811,618,618,618
C01812,618,618,618
C01813,457,457,457
C01814,457,457,457
C01815,457,457,457
C01816,457,457,457
C01817,475,475,475
C01818,457,457,457
C01819,457,457,458
C01820,421,421,428
C01821,475,475,475
C01822,439,439,439
C01823,475,475,475
C01824,439,439,439
C01825,618,618,620
C01826,618,618,620
C01827,618,618,627
C01828,618,618,627
C01829,475,475,471
C01830,493,493,493
C01831,493,493,496
C01832,493,493,493
C01833,564,564,580
C01834,564,564,581
C01835,564,564,582
C01836,582,582,598
C01837,671,671,665
C01838,654,654,654
C01839,654,654,655
C01840,654,654,651
C01841,618,618,629
C01842,618,618,619
C01843,618,618,630
C01844,636,636,659
C01845,457,457,457
C01846,457,457,457
C01847,475,475,475
C01848,457,457,457
C01849,779,779,779
C01850,796,796,794
C01851,779,779,778
C01852,761,761,762
C01853,439,439,439
C01854,421,421,421
C01855,421,421,421
C01856,421,421,421
C01857,421,421,423
C01858,475,475,475
C01859,493,493,493
C01860,475,475,475
C01861,654,654,643
C01862,671,671,667
C01863,689,689,683
C01864,671,671,667
C01865,618,618,618
C01866,636,636,629
C01867,636,636,632
C01868,618,618,616
C01869,689,689,694
C01870,689,689,696
C01871,689,689,697
C01872,654,654,666
C01873,654,654,655
C01874,654,654,654
C01875,654,654,656
C01876,636,636,641
C01877,421,421,421
C01878,439,439,439
C01879,439,439,439
C01880,439,439,439
C01881,582,582,568
C01882,582,582,564
C01883,582,582,568
C01884,582,582,573
C01885,511,511,511
C01886,457,457,473
C01887,493,493,493
C01888,493,493,493
C01889,493,493,493
C01890,493,493,493
C01891,493,493,493
C01892,493,493,493
C01893,654,654,652
C01894,654,654,655
C01895,654,654,656
C01896,654,654,654
C01897,600,600,601
C01898,618,618,618
C01899,582,582,595
C01900,618,618,623
C01901,636,636,636
C01902,564,564,571
C01903,636,636,636
C01904,618,618,623
C01905,475,475,475
C01906,421,421,439
C01907,457,457,456
C01908,439,439,439
C01909,564,564,563
C01910,564,564,564
C01911,546,546,552
C01912,546,546,549
C01913,761,761,759
C01914,743,743,743
C01915,671,671,671
C01916,671,671,672
C01917,671,671,672
C01918,671,671,672
C01919,671,671,672
C01920,671,671,670
C01921,671,671,673
C01922,671,671,662
C01923,618,618,626
C01924,636,636,654
C01925,636,636,633
C01926,636,636,634
C01927,636,636,634
C01928,636,636,636
C01929,493,493,493
C01930,457,457,457
C01931,457,457,457
C01932,457,457,457
C01933,511,511,512
C01934,511,511,510
C01935,475,475,475
C01936,475,475,475
C01937,654,654,649
C01938,636,636,633
C01939,671,671,668
C01940,654,654,649
C01941,671,671,671
C01942,671,671,671
C01943,671,671,671
C01944,671,671,671
C01945,493,493,493
C01946,511,511,491
C01947,493,493,493
C01948,475,475,475
C01949,725,725,725
C01950,725,725,725
C01951,725,725,725
C01952,725,725,725
C01953,636,636,636
C01954,636,636,632
C01955,618,618,618
C01956,636,636,637
C01957,600,600,604
C01958,618,618,619
C01959,618,618,619
C01960,600,600,601
C01961,529,529,535
C01962,546,546,548
C01963,564,564,566
C01964,546,546,547
C01965,636,636,636
C01966,636,636,635
C01967,600,600,608
C01968,654,654,649
C01969,618,618,617
C01970,636,636,638
C01971,618,618,618
C01972,618,618,617
C01973,529,529,530
C01974,529,529,533
C01975,546,546,548
C01976,529,529,530
C01977,654,654,635
C01978,689,689,689
C01979,654,654,635
C01980,654,654,638
C01981,600,600,598
C01982,600,600,600
C01983,600,600,600
C01984,600,600,602
C01985,511,511,510
C01986,511,511,511
C01987,511,511,511
C01988,493,493,516
C01989,546,546,546
C01990,564,564,564
C01991,546,546,546
C01992,546,546,546
C01993,600,600,592
C01994,582,582,576
C01995,600,600,592
C01996,600,600,593
C01997,761,761,762
C01998,761,761,761
C01999,743,743,734
C02000,761,761,761
C02001,600,600,600
C02002,618,618,621
C02003,564,564,573
C02004,582,582,587
C02005,689,689,689
C02006,689,689,689
C02007,689,689,691
C02008,743,743,743
C02009,546,546,561
C02010,529,529,529
C02011,546,546,562
C02012,529,529,531
C02013,439,439,439
C02014,439,439,439
C02015,475,475,501
C02016,475,475,495
C02017,421,421,421
C02018,421,421,421
C02019,421,421,421
C02020,421,421,421
C02021,707,707,708
C02022,707,707,708
C02023,707,707,708
C02024,707,707,709
C02025,493,493,493
C02026,493,493,493
C02027,493,493,493
C02028,493,493,493
C02029,475,475,475
C02030,475,475,475
C02031,475,475,475
C02032,493,493,518
C02033,511,511,518
C02034,529,529,529
C02035,529,529,529
C02036,511,511,518
C02037,439,439,439
C02038,475,475,542
C02039,404,403,404
C02040,457,457,463
C02041,564,564,562
C02042,564,564,564
C02043,564,564,564
C02044,582,582,580
C02045,529,529,531
C02046,529,529,529
C02047,529,529,531
C02048,529,529,531
C02049,671,671,673
C02050,707,707,707
C02051,743,743,743
C02052,671,671,672
C02053,457,457,457
C02054,457,457,457
C02055,457,457,457
C02056,439,439,439
C02057,582,582,579
C02058,564,564,570
C02059,582,582,583
C02060,582,582,604
C02061,707,707,707
C02062,689,689,690
C02063,689,689,689
C02064,618,618,626
C02065,529,529,530
C02066,511,511,510
C02067,511,511,510
C02068,511,511,510
C02069,493,493,508
C02070,457,457,467
C02071,475,475,487
C02072,475,475,475
C02073,636,636,636
C02074,636,636,636
C02075,600,600,600
C02076,636,636,636
C02077,457,457,457
C02078,475,475,475
C02079,475,475,475
C02080,493,493,495
C02081,671,671,671
C02082,618,618,608
C02083,636,636,636
C02084,618,618,609
C02085,618,618,620
C02086,618,618,615
C02087,636,636,638
C02088,636,636,637
C02089,779,779,779
C02090,779,779,779
C02091,779,779,779
C02092,779,779,779
C02093,654,654,654
C02094,654,654,648
C02095,654,654,654
C02096,671,671,659
C02097,475,475,475
C02098,475,475,475
C02099,493,493,491
C02100,475,475,475
C02101,654,654,655
C02102,654,654,656
C02103,618,618,635
C02104,654,654,655
C02105,618,618,618
C02106,618,618,618
C02107,636,636,614
C02108,618,618,617
C02109,457,457,457
C02110,457,457,457
C02111,475,475,474
C02112,439,439,439
C02113,707,707,709
C02114,707,707,707
C02115,707,707,709
C02116,707,707,709
C02117,582,582,585
C02118,546,546,546
C02119,564,564,563
C02120,564,564,563
C02121,636,636,635
C02122,654,654,653
C02123,654,654,654
C02124,654,654,654
C02125,404,404,404
C02126,457,457,464
C02127,421,421,440
C02128,421,421,440
C02129,618,618,613
C02130,618,618,613
C02131,618,618,599
C02132,636,636,642
C02133,511,511,511
C02134,529,529,526
C02135,511,511,510
C02136,529,529,527
C02137,654,654,660
C02138,636,636,658
C02139,636,636,664
C02140,618,618,679
C02141,725,725,727
C02142,689,689,679
C02143,689,689,703
C02144,707,707,716
C02145,564,564,564
C02146,546,546,561
C02147,546,546,561
C02148,546,546,565
C02149,689,689,671
C02150,707,707,706
C02151,618,618,619
C02152,707,707,705
C02153,564,564,564
C02154,582,582,583
C02155,564,564,564
C02156,582,582,581
C02157,636,636,635
C02158,618,618,627
C02159,618,618,614
C02160,636,636,635
C02161,439,439,439
C02162,439,439,439
C02163,475,475,475
C02164,439,439,439
C02165,689,689,690
C02166,671,671,671
C02167,618,618,616
C02168,636,636,632
C02169,654,654,638
C02170,743,743,740
C02171,743,743,744
C02172,743,743,743
C02173,671,671,671
C02174,618,618,608
C02175,618,618,634
C02176,654,654,649
C02177,529,529,528
C02178,529,529,528
C02179,529,529,528
C02180,511,511,521
C02181,636,636,636
C02182,654,654,655
C02183,636,636,633
C02184,618,618,594
C02185,671,671,671
C02186,689,689,689
C02187,689,689,682
C02188,689,689,684
C02189,439,439,439
C02190,439,439,439
C02191,475,475,472
C02192,439,439,439
C02193,475,475,474
C02194,475,475,475
C02195,493,493,496
C02196,493,493,494
C02197,493,493,493
C02198,529,529,530
C02199,493,493,493
C02200,511,511,510
C02201,725,725,729
C02202,725,725,727
C02203,689,689,689
C02204,689,689,688
C02205,654,654,657
C02206,654,654,635
C02207,654,654,639
C02208,636,636,633
C02209,671,671,670
C02210,636,636,638
C02211,636,636,636
C02212,618,618,610
C02213,600,600,601
C02214,618,618,619
C02215,618,618,621
C02216,600,600,601
C02217,475,475,475
C02218,475,475,475
C02219,493,493,493
C02220,493,493,493
C02221,689,689,694
C02222,689,689,688
C02223,689,689,688
C02224,671,671,667
C02225,600,600,665
C02226,654,654,655
C02227,654,654,656
C02228,654,654,677
C02229,707,707,708
C02230,743,743,743
C02231,743,743,743
C02232,743,743,743
C02233,439,439,438
C02234,421,421,421
C02235,421,421,421
C02236,404,403,404
C02237,636,636,629
C02238,600,600,574
C02239,600,600,574
C02240,600,600,585
C02241,689,689,682
C02242,654,654,654
C02243,671,671,670
C02244,725,725,723
C02245,761,761,759
C02246,725,725,726
C02247,671,671,672
C02248,761,761,760
C02249,582,582,574
C02250,529,529,536
C02251,529,529,535
C02252,529,529,535
C02253,654,654,642
C02254,689,689,688
C02255,689,689,692
C02256,689,689,689
C02257,582,582,581
C02258,582,582,582
C02259,582,582,582
C02260,582,582,583
C02261,475,475,475
C02262,475,475,475
C02263,475,475,475
C02264,546,546,540
C02265,564,564,562
C02266,600,600,601
C02267,600,600,601
C02268,600,600,601
C02269,493,493,493
C02270,493,493,493
C02271,493,493,493
C02272,493,493,493
C02273,761,761,761
C02274,779,779,779
C02275,779,779,779
C02276,761,761,761
C02277,600,600,601
C02278,600,600,601
C02279,600,600,601
C02280,582,582,591
C02281,636,636,637
C02282,618,618,618
C02283,618,618,618
C02284,618,618,617
C02285,600,600,598
C02286,618,618,617
C02287,636,636,609
C02288,600,600,596
C02289,618,618,601
C02290,636,636,632
C02291,636,636,632
C02292,636,636,630
C02293,636,636,618
C02294,671,671,665
C02295,654,654,652
C02296,636,636,638
C02297,600,600,610
C02298,600,600,608
C02299,618,618,631
C02300,600,600,609
C02301,743,743,743
C02302,743,743,743
C02303,725,725,724
C02304,725,725,724
C02305,600,600,601
C02306,582,582,559
C02307,618,618,576
C02308,618,618,575
C02309,439,439,439
C02310,439,439,438
C02311,439,439,439
C02312,457,457,457
C02313,529,529,529
C02314,511,511,526
C02315,493,493,496
C02316,529,529,534
C02317,689,689,672
C02318,707,707,707
C02319,636,636,617
C02320,743,743,728
C02321,671,671,673
C02322,636,636,577
C02323,618,618,659
C02324,636,636,669
C02325,493,493,493
C02326,493,493,493
C02327,493,493,493
C02328,493,493,493
C02329,529,529,526
C02330,546,546,509
C02331,529,529,526
C02332,529,529,526
C02333,511,511,511
C02334,511,511,511
C02335,511,511,511
C02336,511,511,511
C02337,404,404,404
C02338,404,404,404
C02339,404,404,404
C02340,404,404,404
C02341,636,636,655
C02342,618,618,633
C02343,671,671,671
C02344,689,689,692
C02345,511,511,510
C02346,529,529,527
C02347,546,546,545
C02348,529,529,529
C02349,654,654,654
C02350,636,636,642
C02351,618,618,618
C02352,618,618,618
C02353,582,582,587
C02354,564,564,568
C02355,564,564,565
C02356,564,564,566
C02357,779,779,776
C02358,779,779,779
C02359,743,743,740
C02360,779,779,779
C02361,636,636,628
C02362,689,689,690
C02363,671,671,669
C02364,689,689,685
C02365,582,582,569
C02366,600,600,581
